Pokemon,Generation,Color,Moves,Versions
alakazam-1,1,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Disable', 'Normal', '--', '100'], ['1', 'Teleport', 'Psychic', '--', '--'], ['16', 'Confusion', 'Psychic', '50', '100'], ['20', 'Disable', 'Normal', '--', '100'], ['27', 'Psybeam', 'Psychic', '65', '100'], ['31', 'Recover', 'Normal', '--', '--'], ['38', 'Psychic', 'Psychic', '90', '100'], ['42', 'Reflect', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
machop-1,1,0xFF0000,"[['1', 'Karate Chop', 'Fighting', '50', '100'], ['20', 'Low Kick', 'Fighting', '--', '100'], ['25', 'Leer', 'Normal', '--', '100'], ['32', 'Focus Energy', 'Normal', '--', '--'], ['39', 'Seismic Toss', 'Fighting', '--', '100'], ['46', 'Submission', 'Fighting', '80', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
machoke-1,1,0xFF0000,"[['1', 'Karate Chop', 'Fighting', '50', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Low Kick', 'Fighting', '--', '100'], ['20', 'Low Kick', 'Fighting', '--', '100'], ['25', 'Leer', 'Normal', '--', '100'], ['36', 'Focus Energy', 'Normal', '--', '--'], ['44', 'Seismic Toss', 'Fighting', '--', '100'], ['52', 'Submission', 'Fighting', '80', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
machamp-1,1,0xFF0000,"[['1', 'Karate Chop', 'Fighting', '50', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Low Kick', 'Fighting', '--', '100'], ['20', 'Low Kick', 'Fighting', '--', '100'], ['25', 'Leer', 'Normal', '--', '100'], ['36', 'Focus Energy', 'Normal', '--', '--'], ['44', 'Seismic Toss', 'Fighting', '--', '100'], ['52', 'Submission', 'Fighting', '80', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
bellsprout-1,1,0x33FF00,"[['1', 'Growth', 'Normal', '--', '--'], ['1', 'Vine Whip', 'Grass', '45', '100'], ['13', 'Wrap', 'Normal', '15', '90'], ['15', 'Poison Powder', 'Poison', '--', '75'], ['18', 'Sleep Powder', 'Grass', '--', '75'], ['21', 'Stun Spore', 'Grass', '--', '75'], ['26', 'Acid', 'Poison', '40', '100'], ['33', 'Razor Leaf', 'Grass', '55', '95'], ['42', 'Slam', 'Normal', '80', '75']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
weepinbell-1,1,0x33FF00,"[['1', 'Growth', 'Normal', '--', '--'], ['1', 'Vine Whip', 'Grass', '45', '100'], ['1', 'Wrap', 'Normal', '15', '90'], ['13', 'Wrap', 'Normal', '15', '90'], ['15', 'Poison Powder', 'Poison', '--', '75'], ['18', 'Sleep Powder', 'Grass', '--', '75'], ['23', 'Stun Spore', 'Grass', '--', '75'], ['29', 'Acid', 'Poison', '40', '100'], ['38', 'Razor Leaf', 'Grass', '55', '95'], ['49', 'Slam', 'Normal', '80', '75']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
victreebel-1,1,0x33FF00,"[['1', 'Acid', 'Poison', '40', '100'], ['1', 'Razor Leaf', 'Grass', '55', '95'], ['1', 'Sleep Powder', 'Grass', '--', '75'], ['1', 'Stun Spore', 'Grass', '--', '75'], ['13', 'Wrap', 'Normal', '15', '90'], ['15', 'Poison Powder', 'Poison', '--', '75'], ['18', 'Sleep Powder', 'Grass', '--', '75']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
tentacool-1,1,0x3399FF,"[['1', 'Acid', 'Poison', '40', '100'], ['7', 'Supersonic', 'Normal', '--', '55'], ['13', 'Wrap', 'Normal', '15', '90'], ['18', 'Poison Sting', 'Poison', '15', '100'], ['22', 'Water Gun', 'Water', '40', '100'], ['27', 'Constrict', 'Normal', '10', '100'], ['33', 'Barrier', 'Psychic', '--', '--'], ['40', 'Screech', 'Normal', '--', '85'], ['48', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
tentacruel-1,1,0x3399FF,"[['1', 'Acid', 'Poison', '40', '100'], ['1', 'Supersonic', 'Normal', '--', '55'], ['1', 'Wrap', 'Normal', '15', '90'], ['7', 'Supersonic', 'Normal', '--', '55'], ['13', 'Wrap', 'Normal', '15', '90'], ['18', 'Poison Sting', 'Poison', '15', '100'], ['22', 'Water Gun', 'Water', '40', '100'], ['27', 'Constrict', 'Normal', '10', '100'], ['35', 'Barrier', 'Psychic', '--', '--'], ['43', 'Screech', 'Normal', '--', '85'], ['50', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
geodude-1,1,0xCC9966,"[['1', 'Tackle', 'Normal', '40', '100'], ['11', 'Defense Curl', 'Normal', '--', '--'], ['16', 'Rock Throw', 'Rock', '50', '90'], ['21', 'Self-Destruct', 'Normal', '200', '100'], ['26', 'Harden', 'Normal', '--', '--'], ['31', 'Earthquake', 'Ground', '100', '100'], ['36', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
graveler-1,1,0xCC9966,"[['1', 'Defense Curl', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['11', 'Defense Curl', 'Normal', '--', '--'], ['16', 'Rock Throw', 'Rock', '50', '90'], ['21', 'Self-Destruct', 'Normal', '200', '100'], ['29', 'Harden', 'Normal', '--', '--'], ['36', 'Earthquake', 'Ground', '100', '100'], ['43', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
golem-1,1,0xCC9966,"[['1', 'Defense Curl', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['11', 'Defense Curl', 'Normal', '--', '--'], ['16', 'Rock Throw', 'Rock', '50', '90'], ['21', 'Self-Destruct', 'Normal', '200', '100'], ['29', 'Harden', 'Normal', '--', '--'], ['36', 'Earthquake', 'Ground', '100', '100'], ['43', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
ponyta-1,1,0xFF6600,"[['1', 'Ember', 'Fire', '40', '100'], ['30', 'Tail Whip', 'Normal', '--', '100'], ['32', 'Stomp', 'Normal', '65', '100'], ['35', 'Growl', 'Normal', '--', '100'], ['39', 'Fire Spin', 'Fire', '35', '85'], ['43', 'Take Down', 'Normal', '90', '85'], ['48', 'Agility', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
rapidash-1,1,0xFF6600,"[['1', 'Ember', 'Fire', '40', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Stomp', 'Normal', '65', '100'], ['1', 'Tail Whip', 'Normal', '--', '100'], ['30', 'Tail Whip', 'Normal', '--', '100'], ['32', 'Stomp', 'Normal', '65', '100'], ['35', 'Growl', 'Normal', '--', '100'], ['39', 'Fire Spin', 'Fire', '35', '85'], ['47', 'Take Down', 'Normal', '90', '85'], ['55', 'Agility', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
slowpoke-1,1,0x3399FF,"[['1', 'Confusion', 'Psychic', '50', '100'], ['18', 'Disable', 'Normal', '--', '100'], ['22', 'Headbutt', 'Normal', '70', '100'], ['27', 'Growl', 'Normal', '--', '100'], ['33', 'Water Gun', 'Water', '40', '100'], ['40', 'Amnesia', 'Psychic', '--', '--'], ['48', 'Psychic', 'Psychic', '90', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
slowbro-1,1,0x3399FF,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Disable', 'Normal', '--', '100'], ['1', 'Headbutt', 'Normal', '70', '100'], ['18', 'Disable', 'Normal', '--', '100'], ['22', 'Headbutt', 'Normal', '70', '100'], ['27', 'Growl', 'Normal', '--', '100'], ['33', 'Water Gun', 'Water', '40', '100'], ['37', 'Withdraw', 'Water', '--', '--'], ['44', 'Amnesia', 'Psychic', '--', '--'], ['55', 'Psychic', 'Psychic', '90', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
magnemite-1,1,0xFFFF00,"[['1', 'Tackle', 'Normal', '40', '100'], ['21', 'Sonic Boom', 'Normal', '--', '90'], ['25', 'Thunder Shock', 'Electric', '40', '100'], ['29', 'Supersonic', 'Normal', '--', '55'], ['35', 'Thunder Wave', 'Electric', '--', '90'], ['41', 'Swift', 'Normal', '60', '--'], ['47', 'Screech', 'Normal', '--', '85']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
magneton-1,1,0xFFFF00,"[['1', 'Sonic Boom', 'Normal', '--', '90'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Thunder Shock', 'Electric', '40', '100'], ['21', 'Sonic Boom', 'Normal', '--', '90'], ['25', 'Thunder Shock', 'Electric', '40', '100'], ['29', 'Supersonic', 'Normal', '--', '55'], ['38', 'Thunder Wave', 'Electric', '--', '90'], ['46', 'Swift', 'Normal', '60', '--'], ['54', 'Screech', 'Normal', '--', '85']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
farfetchd-1,1,0x999966,"[['1', 'Peck', 'Flying', '35', '100'], ['1', 'Sand Attack', 'Ground', '--', '100'], ['7', 'Leer', 'Normal', '--', '100'], ['15', 'Fury Attack', 'Normal', '15', '85'], ['23', 'Swords Dance', 'Normal', '--', '--'], ['31', 'Agility', 'Psychic', '--', '--'], ['39', 'Slash', 'Normal', '70', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
doduo-1,1,0x999966,"[['1', 'Peck', 'Flying', '35', '100'], ['20', 'Growl', 'Normal', '--', '100'], ['24', 'Fury Attack', 'Normal', '15', '85'], ['30', 'Drill Peck', 'Flying', '80', '100'], ['36', 'Rage', 'Normal', '20', '100'], ['40', 'Tri Attack', 'Normal', '80', '100'], ['44', 'Agility', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
dodrio-1,1,0x999966,"[['1', 'Fury Attack', 'Normal', '15', '85'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Peck', 'Flying', '35', '100'], ['20', 'Growl', 'Normal', '--', '100'], ['24', 'Fury Attack', 'Normal', '15', '85'], ['30', 'Drill Peck', 'Flying', '80', '100'], ['39', 'Rage', 'Normal', '20', '100'], ['45', 'Tri Attack', 'Normal', '80', '100'], ['51', 'Agility', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
seel-1,1,0x3399FF,"[['1', 'Headbutt', 'Normal', '70', '100'], ['30', 'Growl', 'Normal', '--', '100'], ['35', 'Aurora Beam', 'Ice', '65', '100'], ['40', 'Rest', 'Psychic', '--', '--'], ['45', 'Take Down', 'Normal', '90', '85'], ['50', 'Ice Beam', 'Ice', '90', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
dewgong-1,1,0x3399FF,"[['1', 'Aurora Beam', 'Ice', '65', '100'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Headbutt', 'Normal', '70', '100'], ['30', 'Growl', 'Normal', '--', '100'], ['35', 'Aurora Beam', 'Ice', '65', '100'], ['44', 'Rest', 'Psychic', '--', '--'], ['50', 'Take Down', 'Normal', '90', '85'], ['56', 'Ice Beam', 'Ice', '90', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
grimer-1,1,0x660099,"[['1', 'Disable', 'Normal', '--', '100'], ['1', 'Pound', 'Normal', '40', '100'], ['30', 'Poison Gas', 'Poison', '--', '90'], ['33', 'Minimize', 'Normal', '--', '--'], ['37', 'Sludge', 'Poison', '65', '100'], ['42', 'Harden', 'Normal', '--', '--'], ['48', 'Screech', 'Normal', '--', '85'], ['55', 'Acid Armor', 'Poison', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
muk-1,1,0x660099,"[['1', 'Disable', 'Normal', '--', '100'], ['1', 'Poison Gas', 'Poison', '--', '90'], ['1', 'Pound', 'Normal', '40', '100'], ['30', 'Poison Gas', 'Poison', '--', '90'], ['33', 'Minimize', 'Normal', '--', '--'], ['37', 'Sludge', 'Poison', '65', '100'], ['45', 'Harden', 'Normal', '--', '--'], ['53', 'Screech', 'Normal', '--', '85'], ['60', 'Acid Armor', 'Poison', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
shellder-1,1,0x3399FF,"[['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Withdraw', 'Water', '--', '--'], ['18', 'Supersonic', 'Normal', '--', '55'], ['23', 'Clamp', 'Water', '35', '85'], ['30', 'Aurora Beam', 'Ice', '65', '100'], ['39', 'Leer', 'Normal', '--', '100'], ['50', 'Ice Beam', 'Ice', '90', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
cloyster-1,1,0x3399FF,"[['1', 'Aurora Beam', 'Ice', '65', '100'], ['1', 'Clamp', 'Water', '35', '85'], ['1', 'Supersonic', 'Normal', '--', '55'], ['1', 'Withdraw', 'Water', '--', '--'], ['50', 'Spike Cannon', 'Normal', '20', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
gastly-1,1,0x9933FF,"[['1', 'Confuse Ray', 'Ghost', '--', '100'], ['1', 'Lick', 'Ghost', '30', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['27', 'Hypnosis', 'Psychic', '--', '60'], ['35', 'Dream Eater', 'Psychic', '100', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
haunter-1,1,0x9933FF,"[['1', 'Confuse Ray', 'Ghost', '--', '100'], ['1', 'Lick', 'Ghost', '30', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['29', 'Hypnosis', 'Psychic', '--', '60'], ['38', 'Dream Eater', 'Psychic', '100', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
gengar-1,1,0x9933FF,"[['1', 'Confuse Ray', 'Ghost', '--', '100'], ['1', 'Lick', 'Ghost', '30', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['29', 'Hypnosis', 'Psychic', '--', '60'], ['38', 'Dream Eater', 'Psychic', '100', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
onix-1,1,0xCC9966,"[['1', 'Screech', 'Normal', '--', '85'], ['1', 'Tackle', 'Normal', '40', '100'], ['15', 'Bind', 'Normal', '15', '85'], ['19', 'Rock Throw', 'Rock', '50', '90'], ['25', 'Rage', 'Normal', '20', '100'], ['33', 'Slam', 'Normal', '80', '75'], ['43', 'Harden', 'Normal', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
drowzee-1,1,0xFF3399,"[['1', 'Hypnosis', 'Psychic', '--', '60'], ['1', 'Pound', 'Normal', '40', '100'], ['12', 'Disable', 'Normal', '--', '100'], ['17', 'Confusion', 'Psychic', '50', '100'], ['24', 'Headbutt', 'Normal', '70', '100'], ['29', 'Poison Gas', 'Poison', '--', '90'], ['32', 'Psychic', 'Psychic', '90', '100'], ['37', 'Meditate', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
hypno-1,1,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Disable', 'Normal', '--', '100'], ['1', 'Hypnosis', 'Psychic', '--', '60'], ['1', 'Pound', 'Normal', '40', '100'], ['12', 'Disable', 'Normal', '--', '100'], ['17', 'Confusion', 'Psychic', '50', '100'], ['24', 'Headbutt', 'Normal', '70', '100'], ['33', 'Poison Gas', 'Poison', '--', '90'], ['37', 'Psychic', 'Psychic', '90', '100'], ['43', 'Meditate', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
krabby-1,1,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['20', 'Vice Grip', 'Normal', '55', '100'], ['25', 'Guillotine', 'Normal', '--', '--'], ['30', 'Stomp', 'Normal', '65', '100'], ['35', 'Crabhammer', 'Water', '100', '90'], ['40', 'Harden', 'Normal', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
kingler-1,1,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Vice Grip', 'Normal', '55', '100'], ['20', 'Vice Grip', 'Normal', '55', '100'], ['25', 'Guillotine', 'Normal', '--', '--'], ['34', 'Stomp', 'Normal', '65', '100'], ['42', 'Crabhammer', 'Water', '100', '90'], ['49', 'Harden', 'Normal', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
voltorb-1,1,0xFFFF00,"[['1', 'Screech', 'Normal', '--', '85'], ['1', 'Tackle', 'Normal', '40', '100'], ['17', 'Sonic Boom', 'Normal', '--', '90'], ['22', 'Self-Destruct', 'Normal', '200', '100'], ['29', 'Light Screen', 'Psychic', '--', '--'], ['36', 'Swift', 'Normal', '60', '--'], ['43', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
electrode-1,1,0xFFFF00,"[['1', 'Screech', 'Normal', '--', '85'], ['1', 'Sonic Boom', 'Normal', '--', '90'], ['1', 'Tackle', 'Normal', '40', '100'], ['17', 'Sonic Boom', 'Normal', '--', '90'], ['22', 'Self-Destruct', 'Normal', '200', '100'], ['29', 'Light Screen', 'Psychic', '--', '--'], ['40', 'Swift', 'Normal', '60', '--'], ['50', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
exeggcute-1,1,0x33FF00,"[['1', 'Barrage', 'Normal', '15', '85'], ['1', 'Hypnosis', 'Psychic', '--', '60'], ['25', 'Reflect', 'Psychic', '--', '--'], ['28', 'Leech Seed', 'Grass', '--', '90'], ['32', 'Stun Spore', 'Grass', '--', '75'], ['37', 'Poison Powder', 'Poison', '--', '75'], ['42', 'Solar Beam', 'Grass', '120', '100'], ['48', 'Sleep Powder', 'Grass', '--', '75']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
exeggutor-1,1,0x33FF00,"[['1', 'Barrage', 'Normal', '15', '85'], ['1', 'Hypnosis', 'Psychic', '--', '60'], ['28', 'Stomp', 'Normal', '65', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
cubone-1,1,0xFFCC33,"[['1', 'Bone Club', 'Ground', '65', '85'], ['1', 'Growl', 'Normal', '--', '100'], ['25', 'Leer', 'Normal', '--', '100'], ['31', 'Focus Energy', 'Normal', '--', '--'], ['38', 'Thrash', 'Normal', '120', '100'], ['43', 'Bonemerang', 'Ground', '50', '90'], ['46', 'Rage', 'Normal', '20', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
marowak-1,1,0xFFCC33,"[['1', 'Bone Club', 'Ground', '65', '85'], ['1', 'Focus Energy', 'Normal', '--', '--'], ['1', 'Growl', 'Normal', '--', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['25', 'Leer', 'Normal', '--', '100'], ['33', 'Focus Energy', 'Normal', '--', '--'], ['41', 'Thrash', 'Normal', '120', '100'], ['48', 'Bonemerang', 'Ground', '50', '90'], ['55', 'Rage', 'Normal', '20', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
hitmonlee-1,1,0xFF0000,"[['1', 'Double Kick', 'Fighting', '30', '100'], ['1', 'Meditate', 'Psychic', '--', '--'], ['33', 'Rolling Kick', 'Fighting', '60', '85'], ['38', 'Jump Kick', 'Fighting', '100', '95'], ['43', 'Focus Energy', 'Normal', '--', '--'], ['48', 'High Jump Kick', 'Fighting', '130', '90'], ['53', 'Mega Kick', 'Normal', '120', '75']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
hitmonchan-1,1,0xFF0000,"[['1', 'Agility', 'Psychic', '--', '--'], ['1', 'Comet Punch', 'Normal', '18', '85'], ['33', 'Fire Punch', 'Fire', '75', '100'], ['38', 'Ice Punch', 'Ice', '75', '100'], ['43', 'Thunder Punch', 'Electric', '75', '100'], ['48', 'Mega Punch', 'Normal', '80', '85'], ['53', 'Counter', 'Fighting', '--', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
lickitung-1,1,0x999966,"[['1', 'Supersonic', 'Normal', '--', '55'], ['1', 'Wrap', 'Normal', '15', '90'], ['7', 'Stomp', 'Normal', '65', '100'], ['15', 'Disable', 'Normal', '--', '100'], ['23', 'Defense Curl', 'Normal', '--', '--'], ['31', 'Slam', 'Normal', '80', '75'], ['39', 'Screech', 'Normal', '--', '85']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
koffing-1,1,0x660099,"[['1', 'Smog', 'Poison', '30', '70'], ['1', 'Tackle', 'Normal', '40', '100'], ['32', 'Sludge', 'Poison', '65', '100'], ['37', 'Smokescreen', 'Normal', '--', '100'], ['40', 'Self-Destruct', 'Normal', '200', '100'], ['45', 'Haze', 'Ice', '--', '--'], ['48', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
weezing-1,1,0x660099,"[['1', 'Sludge', 'Poison', '65', '100'], ['1', 'Smog', 'Poison', '30', '70'], ['1', 'Tackle', 'Normal', '40', '100'], ['32', 'Sludge', 'Poison', '65', '100'], ['39', 'Smokescreen', 'Normal', '--', '100'], ['43', 'Self-Destruct', 'Normal', '200', '100'], ['49', 'Haze', 'Ice', '--', '--'], ['53', 'Explosion', 'Normal', '250', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
rhyhorn-1,1,0xFFCC33,"[['1', 'Horn Attack', 'Normal', '65', '100'], ['30', 'Stomp', 'Normal', '65', '100'], ['35', 'Tail Whip', 'Normal', '--', '100'], ['40', 'Fury Attack', 'Normal', '15', '85'], ['45', 'Horn Drill', 'Normal', '--', '--'], ['50', 'Leer', 'Normal', '--', '100'], ['55', 'Take Down', 'Normal', '90', '85']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
rhydon-1,1,0xFFCC33,"[['1', 'Fury Attack', 'Normal', '15', '85'], ['1', 'Horn Attack', 'Normal', '65', '100'], ['1', 'Stomp', 'Normal', '65', '100'], ['1', 'Tail Whip', 'Normal', '--', '100'], ['30', 'Stomp', 'Normal', '65', '100'], ['35', 'Tail Whip', 'Normal', '--', '100'], ['40', 'Fury Attack', 'Normal', '15', '85'], ['48', 'Horn Drill', 'Normal', '--', '--'], ['55', 'Leer', 'Normal', '--', '100'], ['64', 'Take Down', 'Normal', '90', '85']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
chansey-1,1,0x999966,"[['1', 'Double Slap', 'Normal', '15', '85'], ['1', 'Pound', 'Normal', '40', '100'], ['24', 'Sing', 'Normal', '--', '55'], ['30', 'Growl', 'Normal', '--', '100'], ['38', 'Minimize', 'Normal', '--', '--'], ['44', 'Defense Curl', 'Normal', '--', '--'], ['48', 'Light Screen', 'Psychic', '--', '--'], ['54', 'Double-Edge', 'Normal', '120', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
tangela-1,1,0x33FF00,"[['1', 'Bind', 'Normal', '15', '85'], ['1', 'Constrict', 'Normal', '10', '100'], ['29', 'Absorb', 'Grass', '20', '100'], ['32', 'Poison Powder', 'Poison', '--', '75'], ['36', 'Stun Spore', 'Grass', '--', '75'], ['39', 'Sleep Powder', 'Grass', '--', '75'], ['45', 'Slam', 'Normal', '80', '75'], ['49', 'Growth', 'Normal', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
kangaskhan-1,1,0x999966,"[['1', 'Comet Punch', 'Normal', '18', '85'], ['1', 'Rage', 'Normal', '20', '100'], ['26', 'Bite', 'Dark', '60', '100'], ['31', 'Tail Whip', 'Normal', '--', '100'], ['36', 'Mega Punch', 'Normal', '80', '85'], ['41', 'Leer', 'Normal', '--', '100'], ['46', 'Dizzy Punch', 'Normal', '70', '100']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
horsea-1,1,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['19', 'Smokescreen', 'Normal', '--', '100'], ['24', 'Leer', 'Normal', '--', '100'], ['30', 'Water Gun', 'Water', '40', '100'], ['37', 'Agility', 'Psychic', '--', '--'], ['45', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
seadra-1,1,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['1', 'Smokescreen', 'Normal', '--', '100'], ['19', 'Smokescreen', 'Normal', '--', '100'], ['24', 'Leer', 'Normal', '--', '100'], ['30', 'Water Gun', 'Water', '40', '100'], ['41', 'Agility', 'Psychic', '--', '--'], ['52', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
goldeen-1,1,0x3399FF,"[['1', 'Peck', 'Flying', '35', '100'], ['1', 'Tail Whip', 'Normal', '--', '100'], ['19', 'Supersonic', 'Normal', '--', '55'], ['24', 'Horn Attack', 'Normal', '65', '100'], ['30', 'Fury Attack', 'Normal', '15', '85'], ['37', 'Waterfall', 'Water', '80', '100'], ['45', 'Horn Drill', 'Normal', '--', '--'], ['54', 'Agility', 'Psychic', '--', '--']]","['Pokémon Red', 'Pokémon Blue', 'Pokémon Yellow']"
